ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
,,,10,6.25,,Abu Dhabi,Zayed Cricket Stadium,4,Kane Richardson,Sunrisers Hyderabad,4,25,,,,,,Rajasthan Royals,,2
34,Rajat Bhatia,Kane Richardson,,,3,Abu Dhabi,Zayed Cricket Stadium,4,Shikhar Dhawan,Rajasthan Royals,,,38,,1,111.76,,Sunrisers Hyderabad,catch,
5,Dhawal Kulkarni,Kane Richardson,,,0,Abu Dhabi,Zayed Cricket Stadium,4,Aaron Finch,Rajasthan Royals,,,2,,0,40.00,,Sunrisers Hyderabad,catch,
53,Amit Mishra,Aaron Finch,,,6,Abu Dhabi,Zayed Cricket Stadium,4,Ajinkya Rahane,Sunrisers Hyderabad,,,59,,0,111.32,,Rajasthan Royals,catch,
,,,10,6.00,,Abu Dhabi,Zayed Cricket Stadium,4,Bhuvneshwar Kumar,Rajasthan Royals,3.3,21,,,,,,Sunrisers Hyderabad,,1
,,,9,6.50,,Abu Dhabi,Zayed Cricket Stadium,4,Amit Mishra,Rajasthan Royals,4,26,,,,,,Sunrisers Hyderabad,,2
7,Ishant Sharma,Lokesh Rahul,,,0,Abu Dhabi,Zayed Cricket Stadium,4,Shane Watson,Sunrisers Hyderabad,,,3,,0,42.85,,Rajasthan Royals,catch,
,,,6,8.00,,Abu Dhabi,Zayed Cricket Stadium,3,Ashish Nehra,Kings XI Punjab,3,24,,,,,,Chennai Super Kings,,1
,,,7,10.75,,Abu Dhabi,Zayed Cricket Stadium,3,Lakshmipathy Balaji,Chennai Super Kings,4,43,,,,,,Kings XI Punjab,,2
19,Parvinder Awana,Virender Sehwag,,,2,Abu Dhabi,Zayed Cricket Stadium,3,Suresh Raina,Kings XI Punjab,,,24,,0,126.31,,Chennai Super Kings,catch,
43,Dwayne Smith,,3,11.50,15,Abu Dhabi,Zayed Cricket Stadium,3,Glenn Maxwell,Chennai Super Kings,2,23,95,,2,220.93,,Kings XI Punjab,bold,0
43,Lakshmipathy Balaji,George Bailey,2,12.50,6,Abu Dhabi,Zayed Cricket Stadium,3,Dwayne Smith,Kings XI Punjab,2,25,66,,3,153.48,,Chennai Super Kings,catch,1
3,,,,,0,Abu Dhabi,Zayed Cricket Stadium,3,Dwayne Bravo,Kings XI Punjab,,,8,,1,266.66,,Chennai Super Kings,,
,,,5,12.33,,Abu Dhabi,Zayed Cricket Stadium,3,Pawan Negi,Kings XI Punjab,3,37,,,,,,Chennai Super Kings,,0
,,,7,10.75,,Abu Dhabi,Zayed Cricket Stadium,3,Ravindra Jadeja,Kings XI Punjab,4,43,,,,,,Chennai Super Kings,,0
11,Lakshmipathy Balaji,Rishi Dhawan,,,3,Abu Dhabi,Zayed Cricket Stadium,3,MS Dhoni,Kings XI Punjab,,,26,,1,236.36,,Chennai Super Kings,catch,
,,,5,11.66,,Abu Dhabi,Zayed Cricket Stadium,3,Parvinder Awana,Chennai Super Kings,3,35,,,,,,Kings XI Punjab,,1
3,Ravichandran Ashwin,,9,8.50,0,Abu Dhabi,Zayed Cricket Stadium,3,Axar Patel,Chennai Super Kings,4,34,2,,0,66.66,,Kings XI Punjab,lbw,1
10,Ashish Nehra,,,,4,Abu Dhabi,Zayed Cricket Stadium,3,Virender Sehwag,Chennai Super Kings,,,19,,0,190.00,,Kings XI Punjab,bold,
10,,,,,2,Abu Dhabi,Zayed Cricket Stadium,3,George Bailey,Chennai Super Kings,,,17,,0,170.00,,Kings XI Punjab,,
10,Ravichandran Ashwin,,,,2,Abu Dhabi,Zayed Cricket Stadium,3,Cheteshwar Pujara,Chennai Super Kings,,,13,,0,130.00,,Kings XI Punjab,lbw,
,,,5,7.00,,Abu Dhabi,Zayed Cricket Stadium,3,Rishi Dhawan,Chennai Super Kings,3,21,,,,,,Kings XI Punjab,,0
,,,5,12.35,,Abu Dhabi,Zayed Cricket Stadium,3,Mohit Sharma,Kings XI Punjab,2.5,35,,,,,,Chennai Super Kings,,0
,,,7,11.75,,Abu Dhabi,Zayed Cricket Stadium,3,Mitchell Johnson,Chennai Super Kings,4,47,,,,,,Kings XI Punjab,,0
,,,6,10.25,,Abu Dhabi,Zayed Cricket Stadium,3,Ravichandran Ashwin,Kings XI Punjab,4,41,,,,,,Chennai Super Kings,,2
45,Axar Patel,Glenn Maxwell,,,4,Abu Dhabi,Zayed Cricket Stadium,3,Brendon McCullum,Kings XI Punjab,,,67,,5,148.88,,Chennai Super Kings,catch,
37,,,,,3,Abu Dhabi,Zayed Cricket Stadium,3,David Miller,Chennai Super Kings,,,54,,3,145.94,,Kings XI Punjab,,
,,,11,4.50,,Sharjah,Sharjah Cricket Stadium,2,Yuzvendra Chahal,Delhi Daredevils,4,18,,,,,,Royal Challengers Bangalore,,1
39,,,,,4,Sharjah,Sharjah Cricket Stadium,2,Ross Taylor,Royal Challengers Bangalore,,,43,,0,110.25,,Delhi Daredevils,,
,,,4,12.00,,Sharjah,Sharjah Cricket Stadium,2,Shahbaz Nadeem,Royal Challengers Bangalore,2.4,32,,,,,,Delhi Daredevils,,0
,,,12,3.00,,Sharjah,Sharjah Cricket Stadium,2,Varun Aaron,Delhi Daredevils,3,9,,,,,,Royal Challengers Bangalore,,1
1,Albie Morkel,Parthiv Patel,,,0,Sharjah,Sharjah Cricket Stadium,2,Dinesh Karthik,Royal Challengers Bangalore,,,0,,0,0.00,,Delhi Daredevils,catch,
38,,,,,2,Sharjah,Sharjah Cricket Stadium,2,Virat Kohli,Delhi Daredevils,,,49,,3,128.94,,Royal Challengers Bangalore,,
,,,7,6.00,,Sharjah,Sharjah Cricket Stadium,2,Albie Morkel,Delhi Daredevils,3,18,,,,,,Royal Challengers Bangalore,,1
3,Varun Aaron,Parthiv Patel,,,0,Sharjah,Sharjah Cricket Stadium,2,Manoj Tiwary,Royal Challengers Bangalore,,,1,,0,33.33,,Delhi Daredevils,catch,
,,,3,11.00,,Sharjah,Sharjah Cricket Stadium,2,Jimmy Neesham,Royal Challengers Bangalore,2,22,,,,,,Delhi Daredevils,,0
,,,9,6.33,,Sharjah,Sharjah Cricket Stadium,2,Wayne Parnell,Royal Challengers Bangalore,3,19,,,,,,Delhi Daredevils,,0
20,Yuzvendra Chahal,,,,1,Sharjah,Sharjah Cricket Stadium,2,Murali Vijay,Royal Challengers Bangalore,,,18,,1,90.00,,Delhi Daredevils,bold,
10,Mitchell Starc,Virat Kohli,,,0,Sharjah,Sharjah Cricket Stadium,2,Mayank Agarwal,Royal Challengers Bangalore,,,6,,0,60.00,,Delhi Daredevils,catch,
29,,,1,8.00,3,Sharjah,Sharjah Cricket Stadium,2,Yuvraj Singh,Delhi Daredevils,2,16,52,,5,179.31,,Royal Challengers Bangalore,,0
,,,10,8.25,,Sharjah,Sharjah Cricket Stadium,2,Mitchell Starc,Delhi Daredevils,4,33,,,,,,Royal Challengers Bangalore,,1
6,Mohammed Shami,Dinesh Karthik,,,1,Sharjah,Sharjah Cricket Stadium,2,Nic Maddinson,Delhi Daredevils,,,4,,0,66.66,,Royal Challengers Bangalore,catch,
,,,5,11.00,,Sharjah,Sharjah Cricket Stadium,2,Rahul Sharma,Royal Challengers Bangalore,3,33,,,,,,Delhi Daredevils,,1
,,,14,7.50,,Sharjah,Sharjah Cricket Stadium,2,Mohammed Shami,Royal Challengers Bangalore,4,30,,,,,,Delhi Daredevils,,1
48,,,6,5.00,4,Sharjah,Sharjah Cricket Stadium,2,JP Duminy,Royal Challengers Bangalore,2,10,67,,3,139.58,,Delhi Daredevils,,0
28,Rahul Sharma,,,,5,Sharjah,Sharjah Cricket Stadium,2,Parthiv Patel,Delhi Daredevils,,,37,,1,132.14,,Royal Challengers Bangalore,bold,
,,,2,12.75,,Sharjah,Sharjah Cricket Stadium,2,Ashok Dinda,Delhi Daredevils,4,51,,,,,,Royal Challengers Bangalore,,0
53,Lasith Malinga,,,,6,Abu Dhabi,Zayed Cricket Stadium,1,Manish Pandey,Mumbai Indians,,,64,,2,120.75,,Kolkata Knight Riders,bold,
4,,,,,0,Abu Dhabi,Zayed Cricket Stadium,1,Yusuf Pathan,Mumbai Indians,,,4,,0,100.00,,Kolkata Knight Riders,,
2,Sunil Narine,,5,8.33,0,Abu Dhabi,Zayed Cricket Stadium,1,Harbhajan Singh,Kolkata Knight Riders,3,25,0,,0,0.00,,Mumbai Indians,bold,0
,,,16,4.00,,Abu Dhabi,Zayed Cricket Stadium,1,Morne Morkel,Mumbai Indians,4,16,,,,,,Kolkata Knight Riders,,1
46,Lasith Malinga,Corey Anderson,4,7.66,5,Abu Dhabi,Zayed Cricket Stadium,1,Jacques Kallis,Mumbai Indians,3,23,72,,3,156.52,,Kolkata Knight Riders,catch,0
2,Zaheer Khan,Rohit Sharma,,,0,Abu Dhabi,Zayed Cricket Stadium,1,Robin Uthappa,Mumbai Indians,,,1,,0,50.00,,Kolkata Knight Riders,catch,
7,Piyush Chawla,,,,1,Abu Dhabi,Zayed Cricket Stadium,1,CM Gautam,Kolkata Knight Riders,,,7,,0,100.00,Robin Uthappa,Mumbai Indians,stemping,
8,Sunil Narine,,5,11.00,0,Abu Dhabi,Zayed Cricket Stadium,1,Corey Anderson,Kolkata Knight Riders,3,33,2,,0,25.00,,Mumbai Indians,bold,0
5,,,,,3,Abu Dhabi,Zayed Cricket Stadium,1,Suryakumar Yadav,Mumbai Indians,,,13,,0,260.00,,Kolkata Knight Riders,,
8,Lasith Malinga,,,,0,Abu Dhabi,Zayed Cricket Stadium,1,Gautam Gambhir,Mumbai Indians,,,0,,0,0.00,,Kolkata Knight Riders,bold,
8,,,4,9.50,0,Abu Dhabi,Zayed Cricket Stadium,1,Kieron Pollard,Kolkata Knight Riders,2,19,6,,0,75.00,,Mumbai Indians,,0
,,,7,9.00,,Abu Dhabi,Zayed Cricket Stadium,1,Pragyan Ojha,Kolkata Knight Riders,4,36,,,,,,Mumbai Indians,,0
13,Sunil Narine,,,,0,Abu Dhabi,Zayed Cricket Stadium,1,Michael Hussey,Kolkata Knight Riders,,,3,,0,23.07,,Mumbai Indians,bold,
,,,14,5.00,,Abu Dhabi,Zayed Cricket Stadium,1,Sunil Narine,Mumbai Indians,4,20,,,,,,Kolkata Knight Riders,,4
2,Lasith Malinga,Rohit Sharma,7,7.25,0,Abu Dhabi,Zayed Cricket Stadium,1,Shakib Al Hasan,Mumbai Indians,4,29,1,,0,50.00,,Kolkata Knight Riders,catch,1
22,Shakib Al Hasan,&,,,2,Abu Dhabi,Zayed Cricket Stadium,1,Aditya Tare,Kolkata Knight Riders,,,24,,1,109.09,,Mumbai Indians,catch,
,,,11,5.75,,Abu Dhabi,Zayed Cricket Stadium,1,Lasith Malinga,Kolkata Knight Riders,4,23,,,,,,Mumbai Indians,,4
40,Sunil Narine,,,,4,Abu Dhabi,Zayed Cricket Stadium,1,Ambati Rayudu,Kolkata Knight Riders,,,48,,0,120.00,Robin Uthappa,Mumbai Indians,stemping,
,,,5,7.50,,Abu Dhabi,Zayed Cricket Stadium,1,Vinay Kumar,Mumbai Indians,2,15,,,,,,Kolkata Knight Riders,,0
20,Morne Morkel,Jacques Kallis,,,0,Abu Dhabi,Zayed Cricket Stadium,1,Rohit Sharma,Kolkata Knight Riders,,,27,,1,135.00,,Mumbai Indians,catch,
,,,7,5.00,,Abu Dhabi,Zayed Cricket Stadium,1,Piyush Chawla,Mumbai Indians,3,15,,,,,,Kolkata Knight Riders,,1
,,,11,5.75,,Abu Dhabi,Zayed Cricket Stadium,1,Zaheer Khan,Kolkata Knight Riders,4,23,,,,,,Mumbai Indians,,1
